codigo,descricao,tipo_operacao,gera_credito_ibs,gera_credito_cbs,primeira_etapa_cadeia
6654,"Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à industrialização subseqüente",SAIDA,true,true,false
6655,"Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à comercialização",SAIDA,true,true,false
6656,"Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado a consumidor ou usuário final",SAIDA,true,true,false
6657,"Remessa de combustível ou lubrificante adquirido ou recebido de terceiros para venda fora do estabelecimento",SAIDA,false,false,false
6658,"Transferência de combustível ou lubrificante de produção do estabelecimento",SAIDA,true,true,false
6659,"Transferência de combustível ou lubrificante adquirido ou recebido de terceiro",SAIDA,true,true,false
6660,"Devolução de compra de combustível ou lubrificante adquirido para industrialização subseqüente",SAIDA,true,true,false
6661,"Devolução de compra de combustível ou lubrificante adquirido para comercialização",SAIDA,true,true,false
6662,"Devolução de compra de combustível ou lubrificante adquirido por consumidor ou usuário final",SAIDA,true,true,false
6663,"Remessa para armazenagem de combustível ou lubrificante",SAIDA,false,false,false
6664,"Retorno de combustível ou lubrificante recebido para armazenagem",SAIDA,false,false,false
6665,"Retorno simbólico de combustível ou lubrificante recebido para armazenagem",SAIDA,false,false,false
6666,"Remessa por conta e ordem de terceiros de combustível ou lubrificante recebido para armazenagem",SAIDA,false,false,false
6667,"Venda de combustível ou lubrificante a consumidor ou usuário final estabelecido em outra unidade da Federação diferente da que ocorrer o consumo",SAIDA,true,true,false
6901,"Remessa para industrialização por encomenda",SAIDA,false,false,false
6902,"Retorno de mercadoria utilizada na industrialização por encomenda",SAIDA,false,false,false
6903,"Retorno de mercadoria recebida para industrialização e não aplicada no referido processo",SAIDA,false,false,false
6904,"Remessa para venda fora do estabelecimento",SAIDA,false,false,false
6905,"Remessa para depósito fechado ou armazém geral",SAIDA,false,false,false
6906,"Retorno de mercadoria depositada em depósito fechado ou armazém geral",SAIDA,false,false,false
6907,"Retorno simbólico de mercadoria depositada em depósito fechado ou armazém geral",SAIDA,false,false,false
6908,"Remessa de bem por conta de contrato de comodato ou locação",SAIDA,false,false,false
6909,"Retorno de bem recebido por conta de contrato de comodato ou locação",SAIDA,false,false,false
6910,"Remessa em bonificação, doação ou brinde",SAIDA,false,false,false
6911,"Remessa de amostra grátis",SAIDA,false,false,false
6912,"Remessa de mercadoria ou bem para demonstração",SAIDA,false,false,false
6913,"Retorno de mercadoria ou bem recebido para demonstração",SAIDA,false,false,false
6914,"Remessa de mercadoria ou bem para exposição ou feira",SAIDA,false,false,false
6915,"Remessa de mercadoria ou bem para conserto ou reparo",SAIDA,false,false,false
6916,"Retorno de mercadoria ou bem recebido para conserto ou reparo",SAIDA,false,false,false
6917,"Remessa de mercadoria em consignação mercantil ou industrial",SAIDA,false,false,false
6918,"Devolução de mercadoria recebida em consignação mercantil ou industrial",SAIDA,true,true,false
6919,"Devolução simbólica de mercadoria vendida ou utilizada em processo industrial, recebida anteriormente em consignação mercantil ou industrial",SAIDA,true,true,false
6920,"Remessa de vasilhame ou sacaria",SAIDA,false,false,false
6921,"Devolução de vasilhame ou sacaria",SAIDA,true,true,false
6922,"Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura",SAIDA,true,true,false
6923,"Remessa de mercadoria por conta e ordem de terceiros, em venda à ordem ou em operações com armazém geral ou depósito fechado",SAIDA,false,false,false
6924,"Remessa para industrialização por conta e ordem do adquirente da mercadoria, quando esta não transitar pelo estabelecimento do adquirente",SAIDA,false,false,false
6925,"Retorno de mercadoria recebida para industrialização por conta e ordem do adquirente da mercadoria, quando aquela não transitar pelo estabelecimento do adquirente",SAIDA,false,false,false
6929,"Lançamento efetuado em decorrência de emissão de documento fiscal relativo a operação ou prestação também registrada em equipamento Emissor de Cupom Fiscal - ECF",SAIDA,true,true,false
6931,"Lançamento efetuado em decorrência da responsabilidade de retenção do imposto por substituição tributária, atribuída ao remetente ou alienante da mercadoria, pelo serviço de transporte realizado por transportador autônomo ou por transportador não inscrito na unidade da Federação onde iniciado o serviço",SAIDA,true,true,false
6932,"Prestação de serviço de transporte iniciada em unidade da Federação diversa daquela onde inscrito o prestador",SAIDA,true,true,false
6933,"Prestação de serviço tributado pelo ISSQN",SAIDA,true,true,false
6934,"Remessa simbólica de mercadoria depositada em armazém geral ou depósito fechado",SAIDA,false,false,false
6949,"Outra saída de mercadoria ou prestação de serviço não especificado",SAIDA,true,true,false
7101,"Venda de produção do estabelecimento",SAIDA,true,true,true
7102,"Venda de mercadoria adquirida ou recebida de terceiros",SAIDA,true,true,false
7105,"Venda de produção do estabelecimento, que não deva por ele transitar",SAIDA,true,true,false
7106,"Venda de mercadoria adquirida ou recebida de terceiros, que não deva por ele transitar",SAIDA,true,true,false
7127,"Venda de produção do estabelecimento sob o regime de “drawback”",SAIDA,true,true,false
7129,"Venda de produção do estabelecimento ao mercado externo de mercadoria industrializada sob o amparo do Regime Aduaneiro Especial de Entreposto Industrial sob Controle Informatizado do Sistema Público de Escrituração Digital (Recof-Sped).",SAIDA,true,true,false
7201,"Devolução de compra para industrialização ou produção rural",SAIDA,true,true,false
7202,"Devolução de compra para comercialização",SAIDA,true,true,false
7205,"Anulação de valor relativo à aquisição de serviço de comunicação",SAIDA,true,true,false
7206,"Anulação de valor relativo a aquisição de serviço de transporte",SAIDA,true,true,false
7207,"Anulação de valor relativo à compra de energia elétrica",SAIDA,true,true,false
7210,"Devolução de compra para utilização na prestação de serviço",SAIDA,true,true,false
7211,"Devolução de compras para industrialização sob o regime de drawback",SAIDA,true,true,false
7212,"Devolução de compras para industrialização sob o regime de Regime Aduaneiro Especial de Entreposto Industrial sob Controle Informatizado do Sistema Público de Escrituração Digital (Recof-Sped).",SAIDA,true,true,false
7250,"VENDAS DE ENERGIA ELÉTRICA",SAIDA,true,true,false
7251,"Venda de energia elétrica para o exterior",SAIDA,true,true,false
7301,"Prestação de serviço de comunicação para execução de serviço da mesma natureza",SAIDA,true,true,false
7350,"PRESTAÇÕES DE SERVIÇO DE TRANSPORTE",SAIDA,true,true,false
7358,"Prestação de serviço de transporte",SAIDA,true,true,false
7501,"Exportação de mercadorias recebidas com fim específico de exportação",SAIDA,true,true,false
7504,"Exportação de mercadoria que foi objeto de formação de lote de exportação",SAIDA,true,true,false
7550,"OPERAÇÕES COM BENS DE ATIVO IMOBILIZADO E MATERIAIS PARA USO OU CONSUMO",SAIDA,true,true,false
7551,"Venda de bem do ativo imobilizado",SAIDA,true,true,false
7552,"Saída de produtos destinados ao uso ou consumo de bordo, em embarcações ou aeronaves exclusivamente em tráfego internacional com destino ao exterior",SAIDA,true,true,false
7553,"Devolução de compra de bem para o ativo imobilizado",SAIDA,true,true,false
7556,"Devolução de compra de material de uso ou consumo",SAIDA,true,true,false
7650,"SAÍDAS DE COMBUSTÍVEIS, DERIVADOS OU NÃO DE PETRÓLEO E LUBRIFICANTES",SAIDA,true,true,false
7651,"Venda de combustível ou lubrificante de produção do estabelecimento",SAIDA,true,true,false
7654,"Venda de combustível ou lubrificante adquirido ou recebido de terceiros",SAIDA,true,true,false
7667,"Venda de combustível ou lubrificante a consumidor ou usuário final",SAIDA,true,true,false
7930,"Lançamento efetuado a título de devolução de bem cuja entrada tenha ocorrido sob amparo de regime especial aduaneiro de admissão temporária",SAIDA,true,true,false
7949,"Outra saída de mercadoria ou prestação de serviço não especificado",SAIDA,true,true,false
